Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,22/01096/B,Replacement of the toilet window and external door to the rear of the property with a sliding patio door and replacement of a half-height rear kitchen window with a full height window (retrospective),01-Nov-22,Principal Planner - South (JS),23 Close Famman Port Erin Isle Of Man IM9 6BL
Permitted,22/01097/B,"Insertion of ground floor window and three rooflights, removal of chimney and installation of external flue",19-Oct-22,Principal Planner- North (CB),28 Fairway Close Onchan Isle Of Man IM3 2EQ
Permitted,22/01098/B,"Proposed alterations and erection of extension to side, south-east, elevation",21-Oct-22,Principal Planner - Enf (AM),4 Phillips Terrace Minorca Hill Laxey Isle Of Man IM4 7DY 
Permitted,22/01099/B,Installation of a flue,20-Oct-22,Principal Planner- North (CB),Lynton 17 Somerset Road Douglas Isle Of Man IM2 5AD 
Refused,22/01100/B,Erection of summer house and shed to the rear of Ballaneen,02-Nov-22,Principal Planner - South (JS),Field 131451 Land To Rear Of Ballaneen  Sulby Glen Road Lezayre IM7 2AZ
Permitted,22/01102/B,Creation of external Shower Bay Area,22-Nov-22,Planning Committee,Land South West Of Shelter Building The Promenade Laxey Isle Of Man IM4 7DD 
Permitted,22/01103/B,"Revisions to existing Site Entrance, installation of sliding access gate and erection of new fencing and gate",26-Oct-22,Principal Planner - South (JS),Southern Civic Amenities Site Castletown Road Port St Mary Isle Of Man IM9 5LT 
Permitted,22/01105/B,Erection of external staircase to side elevation and installation of replacement railings to roof terrace,20-Oct-22,Principal Planner- North (CB),Silver Creek House 12 Cronk Road Union Mills Isle Of Man IM4 4NJ 
Permitted,22/01107/B,Installation of replacement fascia and soffit boards,21-Oct-22,Principal Planner - Enf (AM),The Nook Crossag Road Ballasalla Isle Of Man IM9 3EE
Permitted,22/01108/B,Installation of replacement windows and doors,26-Oct-22,Principal Planner - South (JS),103 Malew Street Castletown Isle Of Man IM9 1LX
Permitted,22/01109/B,"Alterations including installation of additional velux roof windows, solar panels and removal of doors to side elevations",08-Nov-22,Principal Planner - South (JS),Ballelby House Dalby Isle Of Man IM5 3BP 
Permitted,22/01111/B,"Removal of both conservatories and erection of a replacement conservatory with porch and installation of replacement windows, doors and additional windows and roof lights. Installation of decking and reinstatement of entrance gates",22-Nov-22,Principal Planner - South (JS),Reayrt Aalin Ballavitchel Road Crosby Isle Of Man IM4 2DN
Permitted,22/01115/MCH,Minor Change application to PA 19/00921/B involving amend the roof o side extension from a lean to roof to a hipped roof,13-Oct-22,Principal Planner- North (CB),Alverstone 4 Glencrutchery Road Douglas Isle Of Man IM2 5HS
Refused,22/01116/B,Erection of extension to form store room at second floor level,31-Oct-22,Principal Planner - South (JS),Mill House Old Castletown Road Santon Isle Of Man IM4 1EX
Permitted,22/01118/B,Alterations and re cladding of building,11-Nov-22,Principal Planner - South (JS),26 Belmont Terrace  Circular Road Douglas Isle Of Man  
Permitted,22/01119/B,Erection of a smoking shelter,02-Nov-22,Principal Planner- North (CB),Shore Hotel Old Laxey Hill Laxey Isle Of Man IM4 7DA
Refused,22/01120/MCH," Minor change application to approved PA 22/00052/B, to remove a window to the south elevation, installation of bi-fold doors to western elevation and installation of a twin flue to the side extension.",21-Oct-22,Principal Planner - Enf (AM),5 Rheast Mooar Close Ramsey Isle Of Man IM8 3LT
Permitted,22/01125/MCH,Minor change application to PA 18/01316/B to change approved two set of roof terrace patio doors to one large set of doors,30-Sep-22,Principal Planner- North (CB),2 Osborne Terrace Douglas Isle Of Man IM1 3LH
Permitted,22/01128/C,Conversion of existing industrial unit into a gymnasium and the installation of replacement curtain wall glazing to existing roller shutter door,08-Nov-22,Planning Committee,Jack Frost Spring Valley Industrial Estate Douglas Isle Of Man IM2 2QU
Permitted,22/01130/B,Installation of replacement windows and door to front elevation.,22-Nov-22,Principal Planner- North (CB),77 Derby Square Douglas Isle Of Man IM1 3LR
Permitted,22/01131/B,Alterations and erection of extension to rear elevation,11-Oct-22,Principal Planner - South (JS),15 Bank Street Castletown Isle Of Man IM9 1AT
Permitted,22/01132/CON,Registered Building consent for demolition elements to PA 22/01131/B,11-Oct-22,Principal Planner - South (JS),15 Bank Street Castletown Isle Of Man IM9 1AT
Permitted,22/01135/B,Replacement of front door and ground and first floor patio doors at rear of property.,21-Oct-22,Principal Planner - Enf (AM),34 Hope Street Castletown Isle Of Man IM9 1AP
Permitted,22/01136/B,"Alterations, erection of extension, installation of replacement windows and replace existing concrete tiles with natural slate tiles",09-Nov-22,Principal Planner - South (JS),Ballafletcher Jurby East Isle Of Man IM7 3HD 
Permitted,22/01137/C,Additional use of existing residential property (class 3.3) as tourist accommodation (class 3.6),28-Oct-22,Principal Planner - South (JS),2 Albany Close Peel Isle Of Man IM5 1JX
Permitted,22/01139/B,Installation of a borehole for water testing and subsequent siting of cylindrical head covering the borehole if water present.,18-Nov-22,Principal Planner- North (CB),Field 525128 Colooneys Lane Cooil Douglas Isle Of Man IM4 2AG 
Permitted,22/01144/B,"Provide additional car parking spaces within existing car park area, and the installation of a car stacking system",02-Nov-22,Principal Planner- North (CB),Car Park & Park House Isle Of Man Business Park Douglas Isle Of Man IM2 2QZ 
Refused,22/01145/B,Erection of a detached double garage with living accommodation / home office above,28-Oct-22,Principal Planner - South (JS),Primrose Lodge Slieau Lewaigue Lewaigue Ramsey Isle Of Man IM7 1BH
Permitted,22/01149/B,Replacement of an existing timber garden shed with a wooden BBQ Hut,02-Nov-22,Principal Planner - South (JS),Glenlea Lodge Truggan Road Port St Mary Isle Of Man IM9 5LD 
Permitted,22/01151/B,Replacement of single glazed sash windows with UPVC double glazed and patterned windows,19-Oct-22,Principal Planner- North (CB),16 The Crofts Castletown Isle Of Man IM9 1LY
Refused,22/01152/B,Erection of oak timber frame car port over the existing hardstand area at land between The Nook & Riverside House,23-Nov-22,Principal Planner - South (JS),Land Between The Nook & Riverside House Crossag Road Ballasalla Isle Of Man IM9 3EE 
Permitted,22/01154/B,Erection of single storey garage to the rear and installation of replacement french doors to existing rear window.,28-Nov-22,Principal Planner - South (JS),31 Waterloo Road Ramsey Isle Of Man IM8 1DT
Permitted,22/01155/B,Variation of condition 11 of Planning Application: 18/00977 to extend the opening hours of the KFC store from 11:00 to 23:00 to 10:30 to 00:00,09-Nov-22,Principal Planner - South (JS),KFC Peel Road Douglas Isle Of Man IM1 5EE 
Permitted,22/01156/CON,"Registered Building Consent for alterations and fit out works at basement, ground and first floor levels RB 120 (in association with application 22/01157/GB",08-Dec-22,Principal Planner - Enf (AM),New Market Hall Market Hill Douglas Isle Of Man IM1 2BH 
Permitted,22/01157/GB,"Alterations and change of use from a cafe and shop with associated bicycle repair and servicing and cycle storage, showers and public conveniences to a cafe (Class 1.3), financial and professional services (Class 1.2) and public conveniences and including",08-Dec-22,Principal Planner - Enf (AM),New Market Hall Market Hill Douglas Isle Of Man IM1 2BH 
Permitted,22/01159/B,"Installation of replacement entrance doors and glazed screen with bi-parting automatic doors with glazed screen, replace existing paving, cladding of walls, wall tiles and installation of lighting",02-Dec-22,Principal Planner- North (CB),St Georges Court Upper Church Street Douglas Isle Of Man IM1 1EE 
Permitted,22/01160/B,"Demolition of front elevation wall, rear outrigger and rear boundary wall, rebuilding of front wall and rear boundary wall, and construction of two storey rear extension and additional use of ground floor as Class 1.2 (Financial and professional services)",25-Oct-22,Principal Planner - South (JS),37 Michael Street Peel Isle Of Man IM5 1HD
Permitted,22/01161/CON,"Registered Building Consent for the demolition of front elevation wall, rear outrigger and rear boundary wall (in association with 22/01160/B)",25-Oct-22,Principal Planner - South (JS),37 Michael Street Peel Isle Of Man IM5 1HD
Permitted,22/01162/B,"Erection of extension over raised patio area to provide roof terrace with storage under, to rear of dwelling",06-Dec-22,Planning Committee,Luss House 14 Patrick Street Peel Isle Of Man IM5 1BR 
Permitted,22/01163/B,Installation of Air Source Heat Pump,28-Oct-22,Principal Planner - South (JS),Glenarm Glen Road Colby Isle Of Man IM9 4HW
Permitted,22/01165/B,Installation of a flue,02-Nov-22,Principal Planner- North (CB),12 All Saints Park Lonan Laxey Isle Of Man IM4 7LA 
Permitted,22/01168/CON,Installation of replacement windows - RB 1,26-Oct-22,Principal Planner - South (JS),Bishopscourt Mansion House Bishopscourt Kirk Michael Isle Of Man IM6 2EZ 
Permitted,22/01169/B,Form a Concrete base and footpath to facilitate the erection of a cycle shelter for the School staff,11-Nov-22,Principal Planner - South (JS),Willaston School School Road Douglas Isle Of Man IM2 6RD
Permitted,22/01170/MCH,Minor Change application to change the external finish of the new build and to replace glass material with wood on the proposed external staircase.,09-Dec-22,Principal Planner- North (CB),Ballaterson Manor Ballaterson Beg Ballaugh Isle Of Man IM7 5BN
Permitted,22/01171/B,"Installation of 3No antenna, 1No dish, erection of 1No equipment enclosure and installation of ancillary apparatus",19-Dec-22,Principal Planner - South (JS),Field 334703 Communications Cabinet Raby Farm Main Road Glen Maye Isle Of Man IM5 3AU 
Permitted,22/01173/B,Installation of replacement front and rear doors and the majority of front windows,10-Nov-22,Principal Planner - South (JS),24 Windsor Road Douglas Isle Of Man IM1 3LG
Permitted,22/01174/B,The erection of a single storey detached building to be used as a nursery and pre-school.,12-Dec-22,Principal Planner- North (CB),Saint Josephs Nursery  St Josephs Church Snaefell Road Douglas Isle Of Man IM2 6PD 
Permitted,22/01177/B,Demolition of 24 Parliament Street (in association with 21/00993/CON) (retrospective),08-Nov-22,Planning Committee,Auldyn House 24 Parliament Street Ramsey Isle Of Man IM8 1AP
Permitted,22/01180/B,Installation of a replacement front door,19-Oct-22,Principal Planner- North (CB),1 Bay View Terrace Laxey Isle Of Man IM4 7DG
Permitted,22/01181/B,Creation of parking area and vehicular access,09-Dec-22,Principal Planner- North (CB),23 Greeba Drive Onchan Isle Of Man IM3 1ER
Permitted,22/01182/B,Erection of a replacement dwelling and garage,14-Dec-22,Principal Planner- North (CB),Berwyn South Cape Laxey Isle Of Man IM4 7JA 
Permitted,22/01184/B,Installation of rear windows (retrospective),23-Nov-22,Principal Planner- North (CB),6 Osborne Grove Douglas Isle Of Man IM1 3LE
Permitted,22/01185/C,Additional use of dwelling (class 3.3) as tourist accommodation (class 3.6),04-Nov-22,Principal Planner - South (JS),Kingsley Cottage Ballamodha Straight Ballasalla Isle Of Man IM9 3EL 
Permitted,22/01188/B,Erection of replacement detached single garage.,15-Nov-22,Principal Planner - South (JS),Kyrenia Mines Road Foxdale Isle Of Man IM4 3ET
Permitted,22/01192/B,Variation of Planning Condition 6 to change the landscape drawing ref 01 Rev I to Hart 32-100,11-Nov-22,Principal Planner - South (JS),Jacksons  Eden Business Park Douglas Isle Of Man IM4 2AZ 
Certificate of Lawfulness AGREED,22/01193/LAW,Certificate of lawful development for installation of replacement roof slate,16-Nov-22,Principal Planner - South (JS),6 Osborne Grove Douglas Isle Of Man IM1 3LE
Permitted,22/01194/B,Removal of existing yard enclosure walls and erection of replacement oil tank enclosure. Rendering and painting of existing brickwork walls and existing cladding. Installation of replacement windows and doors and existing flat roof. Alterations to parking,19-Dec-22,Principal Planner - South (JS),Unit 36 Spring Valley Industrial Estate Douglas Isle Of Man IM2 2QS
Permitted,22/01195/B,Replacement front porch,22-Nov-22,Principal Planner- North (CB),Ballaquine Glen Roy Laxey Isle Of Man IM4 7QE 
Permitted,22/01196/C,Change of use application for additional use as holiday accommodation,11-Nov-22,Principal Planner - South (JS),Stovell Tromode Road Douglas Isle Of Man IM2 5PB
Permitted,22/01197/B,Installation of replacement bi-fold doors from sliding patio doors,02-Dec-22,Principal Planner- North (CB),Apartment 56 Millennium Court Queens Promenade Douglas Isle Of Man IM2 4NN 
Permitted,22/01198/B,Installation of bi-fold door replacing existing rear door and window,11-Nov-22,Principal Planner - South (JS),67 Ard Reayrt Laxey Isle Of Man IM4 7QQ 
Refused,22/01199/B,"Alterations to provide improved living accommodation, removal of existing roof and building an additional storey above to be clad in natural timber and re roofed in either natural slate or standing seam metal",02-Dec-22,Principal Planner - South (JS),Broadlands Churchtown Ramsey Isle Of Man IM7 2AN 
Permitted,22/01202/CON,Registered Building consent for demolition elements to PA 22/01095/B,26-Oct-22,Principal Planner - South (JS),Peveril Building Peveril Square Douglas Isle Of Man IM1 2BS
Permitted,22/01203/B,Installation of three replacement windows to front elevation,11-Nov-22,Principal Planner - South (JS),5 Atholl Place Peel Isle Of Man IM5 1HE 
