"Hash","SubUnit_Name","House_Number","House_Name","Street_Name","Locality","Town","Postcode","Parish","Market_Value","Consideration","Acquisition_Date","CompletionDate","Issue"
"7d0a768093543117f4fdf7f1085574cc","","","","18 Malvern Road","","Douglas","IM2 5AR","Onchan","170,000.00","170,000.00","02/02/2020","10/02/2021","18 Malvern Road is an invalid street name"
"7d992e8faaf4e49a8021b536400e6217","","","","101 Woodbourne Road","","Douglas","IM2 3AR","Onchan","170,000.00","170,000.00","05/10/2018","29/01/2019","101 Woodbourne Road is an invalid street name"
"070c0d8607553dda7f610d2bc9d31220","","","Garage 5","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","27,500.00","27,500.00","19/10/2018","17/07/2019","Rear Of Palatine Road is an invalid street name"
"90d20596451bec44da6985d6c79aba7f","","","Garages 9 10 And 11","And Single Toilet To Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","97,500.00","97,500.00","27/07/2018","10/07/2019","And Single Toilet To Rear Of Palatine Road is an invalid street name"
"8bb8db42a4a239a08309a7b1aaf0b514","","","Garage 2","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","25,500.00","25,500.00","30/11/2018","12/07/2019","Rear Of Palatine Road is an invalid street name"
"ecdf7b4f5bc158f7bc3b6bbd5fd2ddf9","","","3 The Maples","85 Woodbourne Road","","Douglas","IM2 3AW","Onchan","395,000.00","395,000.00","28/09/2018","02/08/2019","85 Woodbourne Road is an invalid street name"
"da10670035e01478b036fea6a124b67a","","","Middle Garage","Rear Of The Nook","Royal Drive","Onchan","IM3 1HG","Onchan","17,500.00","17,500.00","29/11/2018","24/07/2019","Rear Of The Nook is an invalid street name"
"244a85c62e5ab0ee9c78c7d6f4d02d7a","","","Land Abutting The Rear Of","4 Campion Way","","Douglas","IM2 7DU","Onchan","0.25","0.25","07/08/2017","01/10/2019","4 Campion Way is an invalid street name"
"12622bd4c550cb0d944b3a5195cea106","","","Garages 4, 7, 8 And 16","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","85,000.00","85,000.00","25/01/2019","08/11/2019","Rear Of Palatine Road is an invalid street name"
"8a12b4d214918badd1ae522d3661d612","","","Garage 12","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","22,000.00","22,000.00","01/02/2019","08/11/2019","Rear Of Palatine Road is an invalid street name"
"13629b07f2e61741adbe19ed2ff38a85","","","Garage 17 ","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","20,000.00","20,000.00","01/02/2019","08/11/2019","Rear Of Palatine Road is an invalid street name"
"721efa512410ad4011bbaa63816755d2","","","","39 Reayrt Carnane","Tromode Park","Douglas","IM2 5LJ","Onchan","280,000.00","280,000.00","21/01/2019","18/09/2019","39 Reayrt Carnane is an invalid street name"
"d934146342d3c3be6222d0fb82c9bfef","","","","7 Roslyn Terrace","","Douglas","IM2 5DE","Onchan","215,000.00","215,000.00","08/11/2018","18/09/2019","7 Roslyn Terrace is an invalid street name"
"88f1a2037bb3fffa8680d89064ae99e0","Flat 2","","","14 Mona Street","","Douglas","IM1 2QD","Onchan","92,000.00","92,000.00","30/01/2019","11/10/2019","14 Mona Street is an invalid street name"
"2cb96a04437240ffc56ff02b0818a524","","","","19 King Edward Park","","Onchan","IM3 2AD","Onchan","251,000.00","251,000.00","21/11/2018","18/09/2019","19 King Edward Park is an invalid street name"
"e4a62b916e3c781c446d5b503424324d","","","Garage 15 ","Rear Of Palatine Road","","Douglas","","Onchan","21,000.00","21,000.00","08/02/2019","11/12/2019","Rear Of Palatine Road is an invalid street name"
"76ec71f93ab9264f14765c3bed1b485f","Apartment 10","","Derby House Apartments","53-55 Derby Square","","Douglas","IM1 3LP","Onchan","157,000.00","157,000.00","25/05/2017","13/11/2019","53-55 Derby Square is an invalid street name"
"cd0a33e9ac2f91e4571e968d5e32cb17","","","","35 Groudle Road","","Onchan","IM3 2EF","Onchan","270,000.00","270,000.00","01/03/2019","04/10/2019","35 Groudle Road is an invalid street name"
"0f2ed5c8d57eef92c5da4d91aab38a6c","","","","35 Groudle Road","","Onchan","IM3 2EF","Onchan","195,938.24","195,938.24","23/11/2021","25/01/2022","35 Groudle Road is an invalid street name"
"6f45e872c1d1953cb9a37e11024988d5","","","","35 Groudle Road","","Onchan","IM3 2EF","Onchan","750,000.00","750,000.00","16/06/2022","06/09/2022","35 Groudle Road is an invalid street name"
"02c03e2125b87d8d006737bf76855d38","","","Garage 6","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","28,000.00","28,000.00","12/09/2018","12/12/2019","Rear Of Palatine Road is an invalid street name"
"f63f6464ac09168100fc8c179ece981d","","","Shared Area In Relation To","11 Cronk-Y-Berry Mews","","Douglas","","Onchan","","0.00","25/01/2019","12/11/2019","11 Cronk-Y-Berry Mews is an invalid street name"
"102c049b0e7711ea6d8f85d78e225f43","Apartment 1","","","24 Palace Terrace","","Douglas","IM2 4NF","Onchan","141,000.00","141,000.00","06/03/2019","11/11/2019","24 Palace Terrace is an invalid street name"
"f1009f51fcad502fc44f4f1cb18dfb43","Apartment 1","","","24 Palace Terrace","","Douglas","IM2 4NF","Onchan","229,000.00","229,000.00","05/09/2023","28/09/2023","24 Palace Terrace is an invalid street name"
"206f4dcee3ffbd31559eeadfd7b2c061","","","Garages 18 And 19  ","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","38,500.00","38,500.00","07/03/2019","16/12/2019","Rear Of Palatine Road is an invalid street name"
"73475bfc2ca28ee4414ed3a5c82d3db0","","","","11 Cronk-Y-Berry Mews","","Douglas","IM2 6HQ","Onchan","157,500.00","157,500.00","25/01/2019","12/11/2019","11 Cronk-Y-Berry Mews is an invalid street name"
"33fff0899d7e8e9eab96a884ecc0ef83","","","Garage 14","Rear Of Palatine Road","","Douglas","","Onchan","21,250.00","21,250.00","14/03/2019","16/12/2019","Rear Of Palatine Road is an invalid street name"
"16ef1e993e911dc3f7ed9e2026c21b76","","","","30 Groudle Road","","Onchan","IM3 2EH","Onchan","215,000.00","215,000.00","22/02/2019","04/10/2019","30 Groudle Road is an invalid street name"
"e209e5fec9fe9b172c27932bed324ff7","","","","30 Groudle Road","","Onchan","IM3 2EH","Onchan","420,000.00","420,000.00","30/04/2021","17/06/2021","30 Groudle Road is an invalid street name"
"79a6398944cb56299f42321263562c4f","","","","30 Groudle Road","","Onchan","IM3 2EH","Onchan","503,000.00","503,000.00","03/11/2022","18/11/2022","30 Groudle Road is an invalid street name"
"059b2ba8cbfb517831501b4040d1cf57","","","","2 Selborne Drive","","Douglas","IM2 3LS","Onchan","340,000.00","170,000.00","17/04/2019","22/10/2019","2 Selborne Drive is an invalid street name"
"8baa65b8f221aa4626c7d9146c816b37","","","Garage 20","Rear Of Palatine Road","","Douglas","IM2 3BP","Onchan","25,000.00","25,000.00","20/02/2019","17/12/2019","Rear Of Palatine Road is an invalid street name"
"84230cdf4901aafcd0126099392f91cb","","","","6 Maple Avenue","","Onchan","IM3 3HP","Onchan","325,000.00","325,000.00","08/03/2019","24/10/2019","6 Maple Avenue is an invalid street name"
"5e94812cf1f6c0c7c804da216234a1c5","","","","1 Summerhill Place","","Douglas","IM2 4PQ","Onchan","105,000.00","105,000.00","02/11/2018","26/07/2019","1 Summerhill Place is an invalid street name"
"4aba609df636192ce15b1b62c54847b3","","","","8 Brunswick Road","","Douglas","IM2 3LQ","Onchan","165,000.00","165,000.00","22/03/2019","25/11/2019","8 Brunswick Road is an invalid street name"
"54282d9be296e5b8492c3710e57eae86","","","","61 King Edward Road","","Onchan","IM3 2AR","Onchan","469,000.00","469,000.00","05/04/2019","02/12/2019","61 King Edward Road is an invalid street name"
"c50229ef62ab016944fc56e69ee4ee4a","","","","20 Oxford Street","","Douglas","IM1 3JF","Onchan","170,000.00","170,000.00","09/04/2019","29/07/2019","20 Oxford Street is an invalid street name"
"e9136dc84b9b63bdb8dae135f856f25d","Flat 3","","Compton Court","4 Clarence Terrace","Central Promenade","Douglas","IM2 4LS","Onchan","138,000.00","138,000.00","27/06/2019","10/08/2019","4 Clarence Terrace is an invalid street name"
"bc8652404c0d297cb1fd31eb9bf5a78b","","","Bank Premises","2 Athol Street","","Douglas","IM99 1AN","Onchan","2,617,663.00","0.00","28/05/2019","16/08/2019","2 Athol Street is an invalid street name"
"18272a7ea21e32240ae0ed030fb75643","","","","73 Maple Avenue","","Onchan","IM3 3GA","Onchan","305,000.00","305,000.00","24/05/2019","01/02/2020","73 Maple Avenue is an invalid street name"
"a31325e4636d384e7de8d0b32b448ce4","","","","53 Ballanard Road","","Douglas","IM2 5HD","Onchan","342,500.00","342,500.00","04/07/2019","05/02/2020","53 Ballanard Road is an invalid street name"
"21cad3b5eeb234387ea1f77ffcd1c186","","","","15 Royal Avenue West","","Onchan","IM3 1HB","Onchan","172,000.00","172,000.00","17/07/2019","20/09/2019","15 Royal Avenue West is an invalid street name"
"bb61b0bbfa5789bbdb0f68a410f676dc","","","","27 Lancaster Road","","Douglas","IM2 5BB","Onchan","209,000.00","209,000.00","20/09/2019","23/10/2019","27 Lancaster Road is an invalid street name"
"f7b07c1149ec26f9158429e5152e9ebf","","","Plot Of Land Between","18 And 22 Victoria Terrace","","Douglas","IM2 4EX","Onchan","98,000.00","98,000.00","19/07/2019","23/10/2019","18 And 22 Victoria Terrace is an invalid street name"
"015e8e94793b6cbdec51dfbdd5ef905f","","","","11 Peveril Street","","Douglas","IM1 1BT","Onchan","130,000.00","130,000.00","01/11/2019","06/02/2020","11 Peveril Street is an invalid street name"
"e756bafcf0f47a3a746c3b1c28319aa2","","","","11 Peveril Street","","Douglas","IM1 1BT","Onchan","130,000.00","130,000.00","10/03/2020","26/03/2020","11 Peveril Street is an invalid street name"
"1051da1caac8cc972fa859d72cc34bad","","","","48 Murrays Road","","Douglas","IM2 3HW","Onchan","170,000.00","170,000.00","11/10/2019","13/01/2020","48 Murrays Road is an invalid street name"
"ac8f2f753120fd11971a9cb83b3d0147","","","","48 Murrays Road","","Douglas","IM2 3HW","Onchan","500,000.00","500,000.00","12/07/2023","23/08/2023","48 Murrays Road is an invalid street name"
"f310e6b4c28095739a7ae9954410de1b","","","Clifton","23 Selborne Drive","","Douglas","IM2 3LR","Onchan","370,000.00","370,000.00","19/12/2019","05/02/2020","23 Selborne Drive is an invalid street name"
"422adeea044d7d35271152cc1d47a4e8","","","Parcel Of Land","Abutting 55 Bemahague Avenue","","Onchan","IM3 4AP","Onchan","50.00","50.00","07/08/2019","24/06/2020","Abutting 55 Bemahague Avenue is an invalid street name"
"9c2c8bed2afec7293e2088a2f5829d8a","Garage 1","","","Lane Rear Of Westbourne Drive","","Douglas","","Onchan","15,000.00","0.01","27/03/2018","21/03/2020","Lane Rear Of Westbourne Drive is an invalid street name"
"909ba76cf5c249dba708eeef29c58b8f","","","","Strip Of Land Abutting 4 Poplar Close","Ashley Hill","Onchan","IM3 3HS","Onchan","1,000.00","0.00","05/01/2007","20/03/2020","Strip Of Land Abutting 4 Poplar Close is an invalid street name"
"caa50771685958d2018db15482d6075a","","","","Strip Of Land Abutting 4 Poplar Close","","Onchan","IM3 3HS","Onchan","0.00","0.00","27/03/2020","15/11/2021","Strip Of Land Abutting 4 Poplar Close is an invalid street name"
"beb5a54ce8e329429ae6778709c1db8d","Workshop","","","Off Nursery Avenue","","Onchan","IM3 1HF","Onchan","75,000.00","75,000.00","06/03/2020","03/06/2020","Off Nursery Avenue is an invalid street name"
"238ef1adc20d6d5178f58ab093d6445f","","","","Plot Of Land At Hills Meadow Industrial Estate","","Douglas","","Onchan","4,000.00","4,000.00","14/10/2019","22/06/2020","Plot Of Land At Hills Meadow Industrial Estate is an invalid street name"
"169eff95830cfcd1978e0c7606455226","Garage 30","","","Off Derwent Drive","Lakeside Gardens","Onchan","IM3 2DH","Onchan","17,000.00","17,000.00","03/10/2019","17/07/2020","Off Derwent Drive is an invalid street name"
"04493cafb4d9a4fb69f451e4257c25b5","Apartment 1","","Derby House Apartments","53/55 Derby Square","","Douglas","IM1 3LP","Onchan","175,000.00","175,000.00","29/11/2019","09/11/2020","53/55 Derby Square is an invalid street name"
"c6c0da15d8289d987c4adb927336363b","","","","Plot Of Land Situate At Blackberry Lane","","Onchan","","Onchan","3,000.00","3,000.00","03/07/2019","23/10/2020","Plot Of Land Situate At Blackberry Lane is an invalid street name"
"a7068dc5e706627362236971f02ad0f7","Field numbered 531150","","","Off Little Mill Road","","Onchan","","Onchan","5,000.00","5,000.00","24/07/2020","24/09/2020","Off Little Mill Road is an invalid street name"
"de192b34518b47c28f1f39b718665226","","","Garage","Adjacent To Tennis Road","","Douglas","IM2 3LN","Onchan","800.00","800.00","02/07/2020","28/10/2020","Adjacent To Tennis Road is an invalid street name"
"d84d5efc627cf007763842d349ceb434","","","","Garage Adjacent To Tennis Road","","Douglas","IM2 3LN","Onchan","20,000.00","20,000.00","21/10/2022","22/02/2023","Garage Adjacent To Tennis Road is an invalid street name"
"18035bfabbc8e6c27d981bc2ecc4321c","","","","Garage At Cronk-Y-Berry Estate","","Douglas","","Onchan","10,000.00","10,000.00","19/08/2020","10/11/2020","Garage At Cronk-Y-Berry Estate is an invalid street name"
"d1eece57b096ba474b1f3ee507ff709b","","","","2 Garages Off Westbourne Drive","","Douglas","","Onchan","20,000.00","20,000.00","23/07/2020","10/11/2020","2 Garages Off Westbourne Drive is an invalid street name"
"2e084600274b60ada7f678270f8453eb","","","Garage Number 49","Abutting Lhon Dhoo Close","","Onchan","","Onchan","10,000.00","10,000.00","12/08/2020","10/11/2020","Abutting Lhon Dhoo Close is an invalid street name"
"4715ffe8c23ce4796a528f4a559b19a2","","","Shared Areas In Relation To","15 Cronk Y Berry Mews","","Douglas","IM2 6HQ","Onchan","0.00","0.00","24/07/2020","01/12/2020","15 Cronk Y Berry Mews is an invalid street name"
"889d4c284e711d3b51a2b99fd34744a2","","","","11 Garages","Off Fairfield Avenue","Onchan","IM3 4BQ","Onchan","110,000.00","110,000.00","27/08/2020","20/11/2020","11 Garages is an invalid street name"
"359ba60e3ba6066b50b5c82d53589d13","","","","Garage At Lane To The Rear Of Woodbourne Road","","Douglas","","Onchan","10,000.00","10,000.00","30/01/2020","23/12/2020","Garage At Lane To The Rear Of Woodbourne Road is an invalid street name"
"42f1965845a7e19ebf76c171ef944c71","","","","Garage At Lane To The Rear Of Woodbourne Road","","Douglas","","Onchan","30,000.00","30,000.00","29/11/2023","25/01/2024","Garage At Lane To The Rear Of Woodbourne Road is an invalid street name"
"073848fd958b81bf85c3e30650271fc2","","","Parcel Of Land","Off Avondale Road","","Onchan","","Onchan","100,000.00","0.00","24/06/2019","18/01/2021","Off Avondale Road is an invalid street name"
"e50e652dd88331f34e8b1ed403e54b34","","","Garage 4","Lane To Rear Of Marathon Avenue","","Douglas","","Onchan","20,000.00","0.25","11/09/2020","11/02/2021","Lane To Rear Of Marathon Avenue is an invalid street name"
"21e703f064d686369e04c92c0f79bb7b","","","","Land Abutting Victoria Road","","Douglas","","Onchan","3,688,888.88","3,688,888.88","05/11/2020","17/02/2021","Land Abutting Victoria Road is an invalid street name"
"8dd980d4fd91d61d2842a7ba1b9becfb","Water Attenuation Feature","","","Land Abutting Victoria Road","","Douglas","","Onchan","0.00","0.00","05/11/2020","17/02/2021","Land Abutting Victoria Road is an invalid street name"
"51325d8c051bf78faa677ed58a0003b9","","","","Shared Area In Relation To 26 Lakeside Road","Governors Hill","Douglas","","Onchan","0.00","0.00","26/03/2021","13/05/2021","Shared Area In Relation To 26 Lakeside Road is an invalid street name"
"e0c8e98b853848c14ac54a9056f7d037","","","","Shared Area In Relation To 26 Lakeside Road","Governors Hill","Douglas","","Onchan","0.00","0.00","28/05/2021","31/08/2021","Shared Area In Relation To 26 Lakeside Road is an invalid street name"
"27edf42898d914885a923a3cba8d3421","","","","Land Abutting Cronkville","Scollag Road","Onchan","IM4 5BT","Onchan","10,000.00","10,000.00","05/03/2021","14/06/2021","Land Abutting Cronkville is an invalid street name"
"5e5889edecd9d49f5dd3d0edb0091961","","","","Land Of Scollag Road","Abbeylands","Onchan","IM4 5BU","Onchan","400.00","10.00","16/11/2020","22/06/2021","Land Of Scollag Road is an invalid street name"
"1ca1ea53df63af3d174d6404d4f7a1a8","","","Parcels Of Land","Off Victoria Road","","Douglas","","Onchan","0.00","0.00","17/01/2018","08/10/2021","Off Victoria Road is an invalid street name"
"edecc2a2e502d83f2dcdc7ec0822bc10","Garage","","","Abutting A Lane Between Marathon Avenue And Marathon Drive","","Douglas","","Onchan","25,000.00","25,000.00","29/04/2021","21/09/2021","Abutting A Lane Between Marathon Avenue And Marathon Drive is an invalid street name"
"fe3d107df65269b7a8ea12e8e048854f","","","","16 Acres Of Land","","Abbeyfields","","Onchan","90,000.00","90,000.00","07/08/2020","27/10/2021","16 Acres Of Land is an invalid street name"
"9420ec4fa50b2ccfb9ff44b04f3a1508","","","Garages/Builders Store","Off Ballakermeen Road","","Douglas","","Onchan","57,000.00","57,000.00","24/05/2021","12/10/2021","Off Ballakermeen Road is an invalid street name"
"1ce550b912ffb1f28f76ecd99c092ae9","","","","Land At Strenaby","Abbeylands","Onchan","","Onchan","0.00","0.00","23/09/2021","28/09/2021","Land At Strenaby is an invalid street name"
"6a914674ec90f422d46f680f1195cc4b","","","","Land At Strenaby","Abbeylands","Onchan","","Onchan","3,000.00","3,000.00","19/11/2021","04/01/2022","Land At Strenaby is an invalid street name"
"dc887b673b0c31e37c643c1b40a936b1","","","","Land At Strenaby","Abbeylands","Onchan","","Onchan","3,000.00","0.00","13/08/2023","22/12/2023","Land At Strenaby is an invalid street name"
"66b4a87c9e1757b2fbd3e143c67850a3","","","","Common Areas Part Of Reayrt Ny Sheear","Johnny Wattersons Lane","Douglas","","Onchan","1.00","1.00","07/01/2022","08/02/2022","Common Areas Part Of Reayrt Ny Sheear is an invalid street name"
"d6af9eeb5a606aa1fcff0cfa72f8fdf8","","","","7 The Kirkway","","Onchan","IM3 1BH","Onchan","325,000.00","325,000.00","03/12/2021","14/03/2022","7 The Kirkway is an invalid street name"
"5675f08282c97e83ab6a33a13b71ecf5","","","","7 The Kirkway","","Onchan","IM3 1BH","Onchan","420,000.00","420,000.00","21/07/2022","12/08/2022","7 The Kirkway is an invalid street name"
"f95b5a535dab875d249de8be1ea0a358","","","","4 And 4A Sartfell Road","","Douglas","IM2 3LZ","Onchan","305,000.00","305,000.00","10/02/2022","09/03/2022","4 And 4A Sartfell Road is an invalid street name"
