Planning  Applications Determined between 1/1/19 - 31/12/19,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Refused,19/00643/A,Approval in principle for the erection of a dwelling,12-Jul-19,Principal Planner- North (CB),Agricultural Building To Rear Of Vaaish Mooar Farm Staarvey Road Peel Isle Of Man  
Refused,18/00853/B,Installation of double gates to existing vehicular access,14-Feb-19,Head of Development Management,36 Selborne Drive Douglas Isle Of Man IM2 3NH
Refused,18/01106/B,Erection of a detached dwelling with associated parking,22-Feb-19,Principal Planner - South (SC),Land To The West Of 17 Royal Park Royal Park Ramsey Isle Of Man  
Refused,19/00200/CON,Registered Building consent for the demolition elements relating the application 19/00199/B,16-Aug-19,Planning Committee,Car Showroom Empire Garages Marine Parade Peel Isle Of Man IM5 1PA
Refused,18/01174/B,Alterations and erection of a two storey extension to side and rear elevations,08-Jan-19,Head of Development Management,Ballacreggan  Sound Road Glen Maye Isle Of Man IM5 3BJ 
Refused,19/01154/B,Replacement of pitched conservatory roof with flat roof to create rear elevation first floor balcony and French doors,11-Dec-19,Principal Planner - South (SC),36 Buttermere Drive Onchan Isle Of Man IM3 2DZ
Refused,18/01158/B,Replacement of existing commercial storage building with detached dwelling,17-Apr-19,Head of Development Management,Former St Olaves Mens Institute Adjacent To St Olaves School House North Shore Road Ramsey Isle Of Man IM8 3DQ
Refused,19/00098/A,"Approval in principle for erection of dwelling and ancillary shed addressing siting, design, and means of access",30-May-19,Principal Planner- North (CB),Field 614795 Ballamenagh Road Baldrine Isle Of Man  
Refused,19/00223/B,Widening of existing access and creation of additional parking (retrospective),16-Apr-19,Head of Development Management,2 Coronation Court Ramsey Isle Of Man IM8 3EF
Refused,19/00502/B,Erection of replacement detached dwelling with attached garage and alteration to existing vehicular access,25-Sep-19,Principal Planner- North (CB),Honeycot Barrule Road Foxdale Isle Of Man IM4 3ES
Refused,19/01157/B,"Alterations, erection of extension, dormer windows and detached garage with living accommodation above",12-Dec-19,Principal Planner - South (SC),Cronk Reayrt Main Road Crosby Isle Of Man IM4 2DQ
Refused,19/00953/B,Erection of a detached dwelling with integral garage within garden,10-Oct-19,Principal Planner - South (SC),41 Fairway Drive Ramsey Isle Of Man IM8 2BD
Refused,18/01273/B,Alterations to front and rear elevations of property,18-Jan-19,Principal Planner- North (CB),18 Hutchinson Square Douglas Isle Of Man IM2 4HS
Refused,18/00940/B,"Removal of grandstand and clearance works and installation of fencing, gravel surface and storage of food trailers (retrospective)",07-Nov-19,Planning Committee,TT Refreshment Hut Hillberry Onchan Isle Of Man  
Refused,18/00913/B,Erection of a dwelling with associated parking,15-Feb-19,Principal Planner - South (SC),Land Off Lane At Rear Of Westminster Drive Douglas Isle Of Man  
Refused,18/01152/B,Erection of storage shed,15-Apr-19,Principal Planner - South (SC),Field 224318 Next To Ballaugh Bridge Main Road Ballaugh Isle Of Man IM7 5JG
Refused,19/00048/B,Creation of vehicular access to provide off street parking to side of property (retrospective),12-Mar-19,Head of Development Management,Holly Cottage 57 Governors Road Onchan Isle Of Man IM3 1AZ 
Refused,19/00360/B,Erection of a replacement dwelling with associated curtilage and vehicular access,20-Nov-19,Head of Development Management,Hillside Cottage Ballaoates Road Castleward Douglas Isle Of Man IM4 5EJ 
Refused,19/01042/B,Erection of shed,31-Oct-19,Principal Planner - South (SC),Stoneycroft Clay Head Close Baldrine Isle Of Man IM4 6DW
Refused,19/00173/B,Alterations and erection of detached garage with study / hobbies room above,26-Mar-19,Principal Planner - South (SC),Gollane Cottage Clenagh Road Sandygate Ramsey Isle Of Man IM7 3AF
Refused,19/00251/B,Erection of agricultural worker's dwelling,30-Apr-19,Head of Development Management,Shenvalley Farm Foxdale Road St Marks Ballasalla Isle Of Man IM9 3AL
Refused,19/00201/B,"Demolition of garages and related structures and erection of three storey building to provide ground floor commercial/retail unit (classes 1, 2, and 3) with seven apartments above with associated parking and facilities (in association with PA 19/00202/CON",16-Aug-19,Planning Committee,Garage And Premises Stanley Road Peel Isle Of Man  
Refused,19/00331/B,Creation of a parking area (in association with 19/00334/CON),06-Aug-19,Head of Development Management,Grace Baptist Church Market Street Peel Isle Of Man IM5 1AD
Refused,19/00334/CON,Registered Building consent for the demolition elements relating the application 19/00331/B,08-Aug-19,Head of Development Management,Grace Baptist Church Market Street Peel Isle Of Man IM5 1AD
Refused,19/00713/B,Creation of off road parking,01-Oct-19,Head of Development Management,61 Port E Chee Avenue Douglas Isle Of Man IM2 5EU
Refused,19/00656/B,Erection of detached building to provide 4 industrial units with associated parking,30-Sep-19,Principal Planner - South (SC),Unit 1 The Paddocks Jurby Industrial Estate Jurby Isle Of Man  
Refused,19/00498/B,Conversion and erection of extension to former public house to create a residential dwelling (in association with 19/00499/CON),21-Jun-19,Head of Development Management,Ship Inn Hope Street Castletown Isle Of Man IM9 1AS
Refused,18/01204/B,Alterations and improvements to two existing bus stops,01-May-19,Planning Committee,Bus Shelters The Parade Castletown Isle Of Man IM9 1LG 
Refused,19/00901/B,Erection of detached garage,11-Oct-19,Principal Planner - South (SC),Ballacondra Barn Cranstal Bride Isle Of Man IM7 4BP 
Refused,19/00275/CON,Registered Building consent for the demolition elements relating the application 19/00257/B,15-May-19,Head of Development Management,Westmore 35 Arbory Street Castletown Isle Of Man IM9 1LL
Refused,19/00277/C,"Change of use of unit 1A for the preparation, storage and distribution of food (classes 5 and 6) and retail (class 1)",29-Aug-19,Planning Committee,Unit 1A Gladstone Park Industrial Estate Ramsey Isle Of Man IM8 2LA 
Refused,19/00133/B,"Replacement of existing pedestrian bridge and associated path with a vehicular bridge, track and access",14-May-19,Department Application,Thie Slieau Whallian Foxdale Road St Johns Isle Of Man IM4 3AS 
Refused,19/00055/B,Alterations to driveway and erection of a detached garage with storage above and art studio to rear,04-Mar-19,Principal Planner- North (CB),Kerrowmoar Farmhouse Lezayre Road Sulby Isle Of Man IM7 2AX 
Refused,19/00405/B,Enlargement of existing vehicular access to provide larger off street parking area,30-May-19,Principal Planner- North (CB),Greenways 17 Greeba Avenue Glen Vine Isle Of Man IM4 4EE
Refused,19/00015/B,Proposed conversion of workshop/playroom to create self-contained ancillary living accommodation,26-Mar-19,Principal Planner - South (SC),Staward Farm House Sulby Isle Of Man IM7 2BA 
Refused,19/00465/B,Installation of replacement fence (retrospective),10-Jun-19,Principal Planner - Enf (AM),4 Cronkbourne Road Douglas Isle Of Man IM2 3LB
Refused,19/00743/B,Widening of existing driveway and vehicular access,29-Aug-19,Principal Planner- North (CB),25 Close Famman Port Erin Isle Of Man IM9 6BL 
Refused,19/00850/B,Installation of dormer windows to rear and gable elevations,02-Oct-19,Principal Planner- North (CB),41 Ballabrooie Grove Douglas Isle Of Man IM1 4EX
Refused,18/00987/B,"Erection of 48 dwellings with associated access, parking, open space and landscaping",30-Jul-19,Planning Committee,Field 433129 Land Adjacent To Knock Rushen Scarlett Road Castletown Isle Of Man  
Refused,19/01080/B,Installation of a replacement window to front elevation,08-Nov-19,Principal Planner - South (SC),Flat 1   72 Derby Square Douglas Isle Of Man IM1 3LR
Refused,18/00802/B,Erection of an agricultural building,21-Feb-19,Principal Planner - South (SC),Field 622432 (formerly 2432) Adjacent To Dhoon Loop Road Dhoon Ramsey Isle Of Man  
Refused,19/01039/B,"Erection of dwelling (forming amendments to approved application 09/01334/B) to include swimming pool, roof terrace and associated works.",25-Oct-19,Principal Planner - South (SC),Proposed Dwelling At Barroose Farm Barroose House Barroose Road Baldrine Isle Of Man  
Refused,19/00670/B,"Installation of french doors and balcony to front dormer, replacement roof tiles, and removal of chimney stacks",23-Jul-19,Principal Planner - South (SC),Sunnyhill Croit E Quill Road Laxey Isle Of Man IM4 7JJ
Refused,19/00059/B,Installation of replacement windows to front elevation,04-Mar-19,Principal Planner- North (CB),44 Patrick Street Peel Isle Of Man IM5 1BS
Refused,19/00541/B,Erection of extension to existing detached ancillary living accommodation,17-Jul-19,Head of Development Management,10 Auburn Road Onchan Isle Of Man IM3 1LW
Refused,19/00546/B,Erection of a detached dwelling with associated parking,10-Jul-19,Principal Planner - South (SC),Land Off Lane At Rear Of 15 Westminster Drive Douglas Isle Of Man  
Refused,19/00677/B,Erection of a detached dwelling with integral garage (amendment to approved dwelling under 16/01314/REM),02-Aug-19,Head of Development Management,Plot 22 Ballaglonney Housing Estate Main Road Crosby Isle Of Man  
Refused,18/00899/B,Installation of replacement windows,04-Jan-19,Head of Development Management,25 Church Street Peel Isle Of Man IM5 1HN
Refused,18/00901/B,Removal of a sod wall and erection of fencing (retrospective),05-Apr-19,Planning Committee,Cronkbane 5 Baldrine Park Baldrine Isle Of Man IM4 6DE 
Refused,19/01007/B,"Alterations and extensions including side/north extension with living accommodation at ground floor and storage at basement level, extension to utility and garage at front, and creation of patio doors in place of window at rear.",16-Dec-19,Principal Planner- North (CB),9 Mourne View Peel Isle Of Man IM5 1UJ
Refused,19/00753/B,"Alterations, erection of extension and detached garage",25-Sep-19,Principal Planner- North (CB),Johnsons Cottage Druidale Ballaugh Isle Of Man IM7 5JA 
Refused,18/01167/B,Removal of three windows and change of use from water treatment station to car repair garage with storage for vehicle parts for re-use and sale (part retrospective),01-Mar-19,Principal Planner- North (CB),Filter House Glen Rushen Road Glen Maye Isle Of Man IM5 3BA
Refused,19/00559/C,Removal of an agricultural tie,27-Jun-19,Head of Development Management,Arderry Glen Road Ballaugh Isle Of Man IM7 5JE
Refused,18/01267/B,First floor extension to rear of dwelling,05-Feb-19,Head of Development Management,7 Brisbane Street Douglas Isle Of Man IM1 3JL
Refused,19/00843/B,"Alterations, erection of rear first floor extension and installation of dormer windows",26-Sep-19,Principal Planner- North (CB),21 Kissack Road Castletown Isle Of Man IM9 1NW
Refused,19/00844/B,Alterations to existing windows to create two new windows to front elevation,26-Sep-19,Principal Planner- North (CB),The Herring House (2) Fort Island Road Derbyhaven Isle Of Man IM9 1TZ 
Refused,19/00114/B,Creation of vehicular access,19-Jul-19,Principal Planner - South (SC),Field 514242 Land Adjacent To The Rheast Rheast Road Santon Isle Of Man  
Refused,19/00257/B,"Alterations, demolition of an existing store building and erection of a detached double garage",14-May-19,Head of Development Management,Westmore 35 Arbory Street Castletown Isle Of Man IM9 1LL
Refused,19/00646/C,Change of use of horse livery yard to a dog day care centre,11-Oct-19,Planning Committee,Lapwings East Foxdale Road Eairy Isle Of Man IM4 3HL
Refused,19/00395/B,Alterations and erection of rear ground floor extensions and first floor extension above existing garage,29-May-19,Principal Planner- North (CB),6 Reayrt Ny Crink Crosby Isle Of Man IM4 2EA 
Refused,19/01010/B,Single storey side extension to provide additional living accommodation.,17-Oct-19,Principal Planner- North (CB),5 Groudle View Onchan Isle Of Man IM3 2EX
Refused,19/00625/B,"Alterations, erection of a tractor shed and storage shed / workshop and use of part of field for recreational use (retrospective)",10-Jul-19,Principal Planner - South (SC),Field 211090 Sandygate Ramsey Isle Of Man  
Refused,19/00529/B,Erection of an agricultural building and creation of an outdoor all weather riding arena,06-Aug-19,Head of Development Management,Ballakillowey Farm  Ballakillowey Road Colby Isle Of Man IM9 4BN
Refused,19/00182/B,Erection of dwelling with detached garage,24-May-19,Principal Planner- North (CB),Guilcaugh Cottage St Judes Road Andreas Isle Of Man IM7 3HF
Refused,19/00387/B,"Demolition of existing garage and construction of two storey extension at side of property to create integral garage with living accommodation at first floor level, together with removal of existing conservatory and construction of single storey kitchen/d",09-Jul-19,Head of Development Management,Eburacum 57 Selborne Drive Douglas Isle Of Man IM2 3NJ
Refused,19/00660/B,Use of three mobile shelters for agricultural purposes (retrospective),28-Aug-19,Principal Planner - Enf (AM),Field 434773 Grenaby Mooar Grenaby Road Ballasalla Isle Of Man  
Refused,19/00913/B,Alterations and erection of extensions (amendments to PA 18/01026/B),26-Sep-19,Principal Planner- North (CB),Orrys Cliff Ballaragh Road Laxey Isle Of Man IM4 7PE
Refused,18/00983/GB,"Removal of artificial hedging and oil tank, and installation of timber fencing to rear of building (retrospective) - in association with registered building application 18/00984/CON",15-Feb-19,Principal Planner - South (SC),The George Hotel The Parade Castletown Isle Of Man IM9 1LG
