Planning  Applications Determined between 1/1/17 - 31/12/17,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Refused,16/01331/B,Alterations and extension to dwelling,22-Feb-17,Director 2017+,56 Ballagarey Road Glen Vine Isle Of Man IM4 4EF
Permitted,17/00100/B,Erection of single storey extension and patio,16-Mar-17,Senior Planning Officer - North (CB),5 Furman Road Onchan Isle Of Man IM3 1BS
Permitted,17/00241/B,"Alterations, erection of an extension and creation of an extended dormer",13-Jul-17,Head of Development Management,Thie Vooinjer Veg Croit E Quill Road Laxey Isle Of Man IM4 7JG 
Permitted,17/01060/B,"Re-landscaping works to existing gardens, including extension to residential curtilage",20-Nov-17,Planning Committee,Kilkenny House Colooneys Lane Cooil Douglas Isle Of Man IM4 2AG
Permitted,17/01105/B,Window alterations to front elevation,24-Nov-17,Head of Development Management,High Peak Perwick Rise Perwick Road Port St. Mary Isle Of Man IM9 5QA 
Permitted,17/01147/B,"Alterations, erection of extension including a garage and widening of existing driveway and vehicular access",22-Dec-17,Senior Planning Officer - South (SC),32 Greeba Avenue Glen Vine Isle Of Man IM4 4EE
Permitted,16/00375/C,Use of ancillary accommodation for ancillary accommodation and tourist accommodation,06-Jan-17,Senior Planning Officer - South (SC),10 Auburn Road Onchan Isle Of Man IM3 1LW
Permitted,16/00577/B,Erection of four industrial units with mezzanine floors and associated parking,04-Jul-17,Planning Committee,Former Brickyard Site Mill Road Peel Isle Of Man  
Permitted,16/01137/GB,"Installation of replacement windows, doors and rainwater goods (In association with 16/01138/CON)",22-Feb-17,Director 2017+,Braeside 58 King Edward Road Onchan Isle Of Man IM3 2AT
Permitted,16/01160/B,Demolition of existing and erection of replacement dwelling. (In association with 15/00909),09-Jan-17,Planning Committee,Kilravock Shore Road Bay Ny Carrickey Port St. Mary Isle Of Man IM9 5LY
Permitted,16/01223/B,Demolition of existing garages and construction of new garages and residential apartment including adjustment to vehicular access.,13-Jul-17,Senior Planning Officer - South (SC),Land Adj To 60 Mill Street Mill Street Castletown Isle Of Man
Permitted,17/00057/B,Installation of replacement door and fanlight,03-Mar-17,Senior Planning Officer - South (SC),39 Hawarden Avenue Douglas Isle Of Man IM1 4BW
Permitted,17/00156/B,Alteration and extension to redundant outbuildings to create a residential dwelling,31-Jul-17,Head of Development Management,Outbuildings At Knockbreck Kerrowgarrow Road Greeba Isle Of Man  
Permitted,17/00157/B,Replacement of existing glazed conservatory roof with tiles,30-Mar-17,Senior Planning Officer - South (SC),24 St Catherines Close Douglas Isle Of Man IM1 4JA 
Permitted,17/00237/B,Alterations and extensions including demolition of existing garage and erection of new single storey extension,12-Apr-17,Senior Planning Officer - South (SC),High Garden 6 Bradda Glen Close Port Erin Isle Of Man IM9 6PG 
Permitted,17/00276/CON,Installation of way marking sign adjacent to northern wall of station forecourt - RB 74 (in connection with PA 17/00277/A),16-Jun-17,Senior Planning Officer - South (SC),Railway Station Banks Circus Douglas Isle Of Man IM1 4LL
Permitted,17/00317/C,"Temporary change of use to worship hall with associated administration, practice spaces, meeting areas and nursery",28-Apr-17,Senior Planning Officer - South (SC),Fairfield School Fairfield Terrace Douglas Isle Of Man IM1 1BE
Permitted,17/00373/B,Replacement of existing conservatory with sun room,09-May-17,Senior Planning Officer - North (CB),2 Elm Drive Ballawattleworth Peel Isle Of Man IM5 1WA 
Permitted,17/00395/B,Replacement of existing conservatory polycarbonate roof with tiled roof,13-Jun-17,Senior Planning Officer - North (CB),18 Hawthorn Close Onchan Isle Of Man IM3 3HL
Certificate of Lawfulness AGREED,17/00416/LAW,Application to make lawful the installation of replacement windows,24-Jul-17,Senior Planning Officer - South (SC),2 Alexander Drive Douglas Isle Of Man IM2 3QE
Permitted,17/00419/B,Alterations and erection of extension to provide toilet facilities and entrance foyer,20-Jul-17,Senior Planning Officer - South (SC),Scout Hut School Road Onchan Isle Of Man IM3 4LA 
Permitted,17/00439/D,Installation of non illuminated signage,02-Jun-17,Senior Planning Officer - South (SC),Unit 3   87 Parliament Street Ramsey Isle Of Man IM8 1AQ
Permitted,17/00454/B,Demolition of existing and erection of a replacement dwelling (amendments to PA 16/01160/B),26-May-17,Senior Planning Officer - South (SC),Kilravock Shore Road Bay Ny Carrickey Port St. Mary Isle Of Man IM9 5LY
Permitted,17/00455/B,Erection of a rear extension,26-May-17,Senior Planning Officer - North (CB),3 Ballachrink Colby Isle Of Man IM9 4PB
Permitted,17/00456/B,Alterations and erection of rear extension,26-May-17,Senior Planning Officer - North (CB),7 Reayrt Ny Crink Crosby Isle Of Man IM4 2EA 
Permitted,17/00465/B,Erection of replacement tractor/mower shed,01-Jun-17,Senior Planning Officer - South (SC),Dreemskerry Farm Dreemskerry Ramsey Isle Of Man IM7 1BF 
Permitted,17/00472/C,Change of use of bedroom to Tattoo Studio,12-Jul-17,Planning Committee,Flat 3   7 Royal Avenue West Onchan Isle Of Man IM3 1HB
Permitted,17/00496/B,"Alterations, erection of a porch and installation of replacement windows",20-Jun-17,Senior Planning Officer - North (CB),47 Ballacriy Park Colby Isle Of Man IM9 4LX
Permitted,17/00508/B,Installation of replacement windows to front elevation,15-Jun-17,Senior Planning Officer - North (CB),South Brent Cronk Road Port St. Mary Isle Of Man IM9 5AS 
Permitted,13/91517/B,Re-development of site with residential scheme of seventy three (reduced by amendment) apartments,02-Jun-17,Director 2017+,Vacant Motor Garage/Sales Premises And Adjoining Land Between Wool Control Centre And   41 Peel Road    Peel Road Douglas Isle Of Man IM1 4LX 
Permitted,17/00307/B,Replacement of existing glazed conservatory roof with tiles,08-May-17,Director 2017+,3 Fuchsia Road Reayrt Ny Keylley Peel Isle Of Man IM5 1GA 
Application Withdrawn,17/00313/B,"Removal of condition 3 of PA 15/01148/B, Demolition of existing dwellings and erection of replacement dwellings and apartments with associated car parking, roads and footpaths, landscaping and drainage, concerning available public open space",18-Apr-17,Withdrawn,Clagh Vane Estate Clagh Vane Ballasalla Isle Of Man  
Permitted,17/00314/B,Construction of an apartment block to provide four apartments for disabled users with associated parking and external works (amendment to PA 15/01148/B),09-May-17,Senior Planning Officer - North (CB),Clagh Vane Estate Clagh Vane Ballasalla Isle Of Man  
Permitted,16/00777/B,Erection of a replacement dwelling with integral garage and associated parking,28-Mar-17,Senior Planning Officer - South (SC),Moorhead Hillberry Road Onchan Isle Of Man IM3 3BQ 
Permitted,16/01117/B,"Alterations, erection of ground and first floor extensions and creation of a first floor terrace.",13-Apr-17,Senior Planning Officer - North (CB),Woodridge (formerly Known As Vaujany) Hillberry Green Douglas Isle Of Man IM2 6DE
Permitted,16/01186/B,Conversion of former guest house to create four apartments.,24-Jan-17,Planning Committee,29 Castlemona Avenue Douglas Isle Of Man IM2 4EA
Permitted,16/01202/B,Proposed replacement of conservatory with new sun lounge.,10-Jan-17,Planning Committee,51 Clybane Rise Douglas Isle Of Man IM2 2LX
Permitted,16/01209/B,Installation of an air source heat pump on the rear elevation.,23-Jan-17,Senior Planning Officer - South (SC),6 Kionslieu Terrace Foxdale Isle Of Man IM4 3HD
Refused,16/01224/B,Erection of barn to provide storage for feed and machinery.,10-Mar-17,Planning Committee,Ballachrine House Church Road Santon Isle Of Man IM4 1EZ
Permitted,16/01239/B,Erection of new dwelling.,27-Jan-17,Senior Planning Officer - North (CB),Site Adjacent To West Ham Arbory Road Castletown Isle Of Man IM9 1ND 
Permitted,16/01265/B,"Alterations, roof amendments, and erection of a three storey rear extension",24-Jan-17,Planning Committee,5 Athol Street Douglas Isle Of Man IM1 1QL
Permitted,16/01297/C,Change of use from light industrial to an out of school care facility,07-Mar-17,Planning Committee,Unit D6 Eden Business Park Braddan Isle Of Man IM4 2AY 
Refused,16/01298/C,Operation of a temporary car park with controlled access (retrospective),07-Feb-17,Planning Committee,Vacant Land Woodbourne Lane Douglas Isle Of Man  
Permitted,16/01020/B,Installation of rear dormer window,04-Jan-17,Senior Planning Officer - South (SC),Westdene Croit E Quill Road Laxey Isle Of Man IM4 7JJ
Permitted,16/01313/B,Installation of wood burner flue through roof,20-Jan-17,Senior Planning Officer - South (SC),Dove Cottage Golden Meadow Mill Road Castletown Isle Of Man IM9 1TF 
Permitted,16/01318/B,Variation of condition 6 of PA 16/00348/B Siting of two storage containers and one shed (retrospective) field 124129; seeking for time period to be extended and change of material from slab wood to featherboard,24-Jan-17,Planning Committee,Field 124129 St Judes Road West Craig Ramsey Isle Of Man  
Permitted,16/01323/B,Erection of a replacement dwelling,10-Jan-17,Senior Planning Officer - North (CB),10 Station Road Peel Isle Of Man IM5 1AY
Permitted,16/01327/B,Creation of additional parking area to side of property,06-Jan-17,Senior Planning Officer - South (SC),Riders Retreat 3 Carrick Park Sulby Isle Of Man IM7 2EX
Permitted,16/01330/B,"Alterations to the facades and extension to the rear, including the change of use of the basement and ground floors from offices to use class 3 - food and drink, with hours subject to licencing approval 11am to midnight",24-Jan-17,Planning Committee,Celtic House Victoria Street Douglas Isle Of Man IM1 2LR
Permitted,16/01361/B,"Alteration to existing window to create external door, and installation of roof lights (retrospective)",01-Feb-17,Senior Planning Officer - South (SC),33 Howe Road Onchan Isle Of Man IM3 2BA
Permitted,16/01376/B,"Landscaping works to create memorial garden including walls, paths, seating area and off road parking",20-Feb-17,Senior Planning Officer - South (SC),Field 333144 East Foxdale Road Foxdale Isle Of Man  
Application Withdrawn,16/01389/B,Variation of condition one of PA 12/01706/B Erection of a dwelling to extend the approval period by a further four years,18-May-17,Withdrawn,Land Adjacent To Booilushag House Booilushag Ballajora Ramsey Isle Of Man   Isle Of Man  
Permitted,16/01392/B,"Alterations, erection of extension, creation of new driveway and relocation of vehicular access",24-Jan-17,Senior Planning Officer - North (CB),Jandakot Old Castletown Road Port Soderick Isle Of Man IM4 1BB
Permitted,16/01414/REM,Reserved matters application for the erection of a dwelling on plot 2,25-Apr-17,Planning Committee,Plot 2 Land Adj To Brookfield Court Claughbane Drive Ramsey Isle Of Man  
Permitted,16/01415/REM,Reserved matters application for the erection of a dwelling on plot 3,25-Apr-17,Planning Committee,Plot 3 Land Adj To Brookfield Court Claughbane Drive Ramsey Isle Of Man  
Permitted,17/00018/B,Extension of existing driveway and widening of access,22-Feb-17,Director 2017+,1 Faaie-Ny-Cabbal Kirk Michael Isle Of Man IM6 2HS
Permitted,17/00065/B,Creation of off street parking area within garden,30-Mar-17,Senior Planning Officer - South (SC),2 Athol Court Port Erin Isle Of Man IM9 6EJ
Permitted,17/00155/B,"Demolition of existing dwelling and ancillary outbuildings, retention of and alterations and extension to existing stone barns, and erection of a replacement dwelling, detached garage with storage above and detached agricultural building",04-Jul-17,Planning Committee,Ballarhenny Farm Orrisdale Kirk Michael Isle Of Man IM6 2HJ 
Permitted,17/00171/B,Extension and raising roof of existing detached garage,05-Apr-17,Senior Planning Officer - South (SC),5 Tynwald Close Peel Isle Of Man IM5 1JJ
Permitted,17/00187/B,Replacement white pvc casement windows to rear conservatory,30-Mar-17,Senior Planning Officer - South (SC),Bridge Cottage Bridge Street Castletown Isle Of Man IM9 1AX 
Permitted,17/00189/B,Alterations to facilitate change of use of existing furniture showroom to motor vehicle body repair/mechanical workshop,30-Mar-17,Senior Planning Officer - South (SC),"Bays 9, 10, 11 Old Quarry Douglas Head Industrial Estate Douglas Isle Of Man IM1 5BF "
Permitted,17/00213/B,"Alterations, erection of extension, creation of driveways and an additional vehicular access",16-Jun-17,Senior Planning Officer - South (SC),Blue Horizon 42 Howe Road Onchan Isle Of Man IM3 2BA
Permitted,17/00265/B,Extension and installation of sun tubes (amendments to PA 15/00131/B),11-May-17,Senior Planning Officer - South (SC),29 Larivane Meadows Andreas Isle Of Man IM7 4JF 
Permitted,17/00293/B,Single storey extension to side and rear of property,26-May-17,Senior Planning Officer - North (CB),128 Ballanorris Crescent Ballabeg Castletown Isle Of Man IM9 4EX
Refused,17/00297/B,Erection of two storey extension to rear of property,31-May-17,Senior Planning Officer - South (SC),Woodlea 57 Governors Road Onchan Isle Of Man IM3 1AZ
Permitted,16/00980/B,"Installation of two wash jet units, dryer facility and associated silt traps",09-Feb-17,Planning Committee,Corkills Garage Main Road Onchan Isle Of Man  
Application Withdrawn,17/00457/B,Erection of detached farm workers dwelling and garage,10-May-17,Withdrawn,Field No. 234710 Orrisdale Kirk Michael Isle Of Man  
Permitted,17/00506/B,Erection of a three storey sheltered housing complex to provide thirty seven apartments with associated car parking and landscaping (amendments to 16/00926/B),04-Jul-17,Planning Committee,Mayfield Queens Pier Road Ramsey Isle Of Man  
Permitted,17/00512/B,Installation of a pitched roof to existing flat roof porch,20-Jun-17,Senior Planning Officer - South (SC),7 Harbour View Onchan Isle Of Man IM3 2AN
Permitted,17/00514/B,Erection of a first floor extension over garage to provide additional living accommodation and driveway alteration,20-Jun-17,Senior Planning Officer - North (CB),4 Ashen Bank Cronkbourne Douglas Isle Of Man IM4 4TP 
