"Hash","SubUnit_Name","House_Number","House_Name","Street_Name","Locality","Town","Postcode","Parish","Market_Value","Consideration","Acquisition_Date","MinCompletionDate","CompletionDate","Issue"
"876bbe1b32aaf6a26a04dc942b1424c5","","","","Land At Ballajora","","Maughold","IM7 1AZ","Maughold","150000.0","0.0","15/10/2012","07/10/2014","","Land At Ballajora is an invalid street name"
"e4805471979c26a93349a771d1c870d3","","","Part Of The Estate Of","Ballajora (The Tops)","","Maughold","IM7 1AZ","Maughold","150000.0","0.0","15/10/2012","06/10/2014","","Ballajora (The Tops) is an invalid street name"
"588e2a1baa0f80d3064856ef58a307b1","","","","Parcel Of Land At Ballagorry Moar","","Maughold","","Maughold","15000.0","0.25","19/06/2013","17/12/2013","","Parcel Of Land At Ballagorry Moar is an invalid street name"
"c0d7334e45856c4b7d0d280069418d58","","","","Parcel Of Land At Ballagorry Moar","","Maughold","","Maughold","45000.0","45000.0","21/11/2025","30/01/2026","","Parcel Of Land At Ballagorry Moar is an invalid street name"
"c91a97bd683bd238d4fb10735d877957","","","","Land At Ballagilley","","Maughold","","Maughold","140000.0","140000.0","14/06/2013","03/01/2014","","Land At Ballagilley is an invalid street name"
"fc0f9752c316c87f4618c22409cf6366","","","Garages 3 And 4","Off Ballure Road","","Ramsey","","Maughold","20000.0","20000.0","26/06/2013","04/04/2014","","Off Ballure Road is an invalid street name"
"3b3682a68f0ecf91bd99c7195d1271d6","","","Garages 3 And 4","Off Ballure Road","","Ramsey","","Maughold","32000.0","32000.0","20/11/2020","01/12/2020","","Off Ballure Road is an invalid street name"
"6a5a9ec763766fafb3f71cd6d4d4112a","","","","Garage 11","Westbourne Close","Ramsey","IM8 2ES","Maughold","15500.0","15500.0","19/12/2013","30/04/2014","","Garage 11 is an invalid street name"
"13347207766c72ec777ad986d1b3a1fa","","","","Garage 9","St Pauls Mews","Ramsey","IM8 1EE","Maughold","10000.0","10000.0","08/11/2013","19/05/2014","","Garage 9 is an invalid street name"
"5d13d4372460a77d83564a96b6da8504","","","","Garage 9","St Pauls Mews","Ramsey","IM8 1EE","Maughold","15000.0","15000.0","26/02/2014","15/09/2014","","Garage 9 is an invalid street name"
"5791ea1ae29a78b49a91aff4d01501dc","","","","129 St Pauls Apartments","St Pauls Square","Ramsey","IM8 1LE","Maughold","35000.0","35000.0","20/12/2013","03/06/2014","","129 St Pauls Apartments is an invalid street name"
"b884c2c9c03e9db61c1d60126320f968","","","Parcel Of Land","At Lewaigue","","Maughold","","Maughold","100000.0","100000.0","22/02/2014","17/06/2014","","At Lewaigue is an invalid street name"
"97792fa1aeb3cb6618dad5a189c6c0a7","","","","Land Abutting Crescent Road","","Ramsey","","Maughold","150000.0","0.25","28/01/2014","27/06/2014","","Land Abutting Crescent Road is an invalid street name"
"31bf6748fb19842d6b78d4906161723c","","","","Land Abutting Booilushag House","Booilushag","Maughold","IM7 1BD","Maughold","55000.0","55000.0","07/04/2014","18/09/2014","","Land Abutting Booilushag House is an invalid street name"
"c019312f113a7bc9b568ef9f4438ce2c","","","","Land Abutting Booilushag House","Booilushag","Maughold","IM7 1BD","Maughold","215000.0","215000.0","12/10/2023","08/12/2023","","Land Abutting Booilushag House is an invalid street name"
"220b08179616a6aa3aae926048d048af","","","","Parcel Of Land","Ballajora","Maughold","","Maughold","23000.0","23000.0","28/04/2014","22/10/2014","","Parcel Of Land is an invalid street name"
"bb8eb927142d55120ac31b77339c6aa3","","","","Flat G10","Kings Court","Ramsey","IM8 1LN","Maughold","69000.0","69000.0","09/12/2014","17/03/2015","","Flat G10 is an invalid street name"
"f6509e3ed2efe3d782d563b08d022e7e","","","","Land At Ballavelt","","Maughold","","Maughold","4000.0","4000.0","09/02/2015","30/07/2015","","Land At Ballavelt is an invalid street name"
"6efcf8c52d23d304405b5c4a3bdb7260","","","","Land At Ballajora","","Maughold","","Maughold","24500.0","24500.0","16/10/2015","21/06/2016","","Land At Ballajora is an invalid street name"
"da70c228ffd770fa15bd2acbe47dc616","","","Victoria Mall","Abutting Christian Street","","Ramsey","","Maughold","1500000.0","1500000.0","26/04/2016","21/06/2016","","Abutting Christian Street is an invalid street name"
"777daf2a33de27c1c28107abfbad3cb4","","","","Plot Of Land","Ballagorry Beg","Maughold","","Maughold","500.0","500.0","12/10/2016","27/10/2016","","Plot Of Land is an invalid street name"
"faba1e1c214c223be0e6d1504dfe3c50","","","","Land At Ballure","","Maughold","IM7 1AD","Maughold","80000.0","0.0","15/02/2012","14/06/2017","","Land At Ballure is an invalid street name"
"db78e13a1e2754038f2304f724e75c0f","","","Land At Grays Garden   ","Rear Of May Hill","","Ramsey","","Maughold","25000.0","25000.0","01/05/2017","07/08/2017","","Rear Of May Hill is an invalid street name"
"755afcf46e03f5649c9aada3295e2c19","","","","Parcels Of Land At Ballajora","","Maughold","","Maughold","62000.0","62000.0","19/05/2017","10/04/2018","","Parcels Of Land At Ballajora is an invalid street name"
"a0a28b668ee39a8495ef9bd623c2c8cf","","","","8 Christian Close","Ballastowell Gardens","Ramsey","IM8 2AU","Maughold","82500.0","82500.0","08/11/2017","07/02/2018","","8 Christian Close is an invalid street name"
"d995caadf49413f867bbeecae60ab07d","","","8 Garages Abutting A Lane ","In The Rear Of Queens Drive","","Ramsey","","Maughold","96000.0","96000.0","28/11/2017","22/05/2018","","In The Rear Of Queens Drive is an invalid street name"
"0a2f044883df036e6efd2acd18e526c6","","","","Land At Ballajora","","Maughold","IM7 1AZ","Maughold","10000.0","0.0","19/01/2012","12/11/2018","","Land At Ballajora is an invalid street name"
"9dfe3ca2513111ec9698d50c86bc8c92","","","","Land At Ballajora","","Maughold","IM7 1AZ","Maughold","10000.0","1.0","28/02/2018","03/05/2018","","Land At Ballajora is an invalid street name"
"c6041d74e88170957184c9bf3f665be7","","","","Land At Dreemskerry","","Maughold","IM7 1BF","Maughold","20000.0","20000.0","27/06/2018","17/10/2018","","Land At Dreemskerry is an invalid street name"
"113888afae0ac26747ef7874da0e3ec5","","","Garage 3","Off Westbourne Close","","Ramsey","","Maughold","12500.0","12500.0","19/07/2018","20/08/2018","","Off Westbourne Close is an invalid street name"
"a819cff8593b0c68119e940a5749c146","","","","9 St Paul's Mews","","Ramsey","IM8 1ED","Maughold","125000.0","125000.0","11/05/2018","18/12/2018","","9 St Paul's Mews is an invalid street name"
"28c0e72b4173fa021edc6d4374a4470f","","","","Garage 12","St Paul's Mews","Ramsey","IM8 1ED","Maughold","10000.0","10000.0","11/05/2018","09/02/2019","","Garage 12 is an invalid street name"
"a8a5eb9c52a0767de31a80706c794af0","","","","Land At Claughbane Estate","","Ramsey","IM8 2BE","Maughold","44000.0","44000.0","02/08/2018","28/09/2018","","Land At Claughbane Estate is an invalid street name"
"d37fc38db68a2c93ca012f341dcc76e2","","","","2 Laureys Avenue","","Ramsey","IM8 2HE","Maughold","197950.0","197950.0","07/08/2018","14/11/2018","","2 Laureys Avenue is an invalid street name"
"92b501a511048125902951896d827654","","","","2 Laurys Avenue","","Ramsey","IM8 2HE","Maughold","248000.0","248000.0","20/04/2021","21/07/2021","","2 Laurys Avenue is an invalid street name"
"845d52b0eab815bfe1cfaf19dd63ae76","","","","Patio Area At 3 Starkey Close","Ballastowell Gardens","Ramsey","IM8 2AS","Maughold","1000.0","1000.0","02/10/2020","09/12/2020","","Patio Area At 3 Starkey Close is an invalid street name"
"0abbc56f009e0041fcdb3f46e39b3696","","","","Patio Area At 3 Starkey Close","Ballastowell Gardens","Ramsey","IM8 2AS","Maughold","0.0","0.0","27/10/2020","16/12/2020","","Patio Area At 3 Starkey Close is an invalid street name"
"4946036b819a9cff382348c14bdbb6cb","","","","Land At Glen Mona","Glen Mona","Maughold","IM7 1HF","Maughold","45000.0","45000.0","07/09/2020","02/02/2021","","Land At Glen Mona is an invalid street name"
"b6b4e0f165518df04f55607cd853dd3f","","","","Land At Glen Mona","Glen Mona","Maughold","IM7 1HF","Maughold","50000.0","50000.0","01/06/2021","29/06/2021","","Land At Glen Mona is an invalid street name"
"06d6530364b0677bb588779573155d0b","","","","Land At Glen Mona","Glen Mona","Maughold","IM7 1HF","Maughold","60000.0","60000.0","22/06/2023","06/07/2023","","Land At Glen Mona is an invalid street name"
"a149aaf09b34906c13b2a1836341c4ab","","","","Land At Ballavelt","","Maughold","","Maughold","5000.0","5000.0","02/09/2021","08/11/2021","","Land At Ballavelt is an invalid street name"
"332986033a6f545e984dcea9ba19ac02","","","","2 Market Place And 1 Dale Street","","Ramsey","IM8 1BJ","Maughold","325000.0","325000.0","28/07/2021","24/11/2021","","2 Market Place And 1 Dale Street is an invalid street name"
"cf0132cc4f73d5a73a65010444ef0876","","","Parcel Of Land ","Adjacent To 1 Seamount Road","","Ramsey","IM8 2HT","Maughold","95000.0","95000.0","17/11/2021","03/02/2022","","Adjacent To 1 Seamount Road is an invalid street name"
"2040281f406c6afd38c2c3766d7df38e","","","Myehill","Adjacent To Ards Bridge","Corony","Maughold","","Maughold","240000.0","240000.0","19/11/2021","01/03/2022","","Adjacent To Ards Bridge is an invalid street name"
"4a0b0356c341030243a78d82bc976d0f","","","","Land Abutting Booilushag House","","Maughold","IM7 1BD","Maughold","148250.0","0.0","24/05/2022","09/06/2022","","Land Abutting Booilushag House is an invalid street name"
"aaa0f8f016299f998b6c0b527078680c","","","","Land Abutting Dreemskerry Road","","Maughold","","Maughold","100000.0","100000.0","02/05/2022","08/08/2022","","Land Abutting Dreemskerry Road is an invalid street name"
"3b4b5115153951d008a1d71ae239c107","","","Land At Charlie's View","Part Of Ballafayle Beg","","Maughold","","Maughold","1.0","1.0","08/07/2022","11/10/2022","","Part Of Ballafayle Beg is an invalid street name"
"035be7b5a2ba662d0f2cce4eceb75046","","","","Land Part Of The Ards","","Maughold","","Maughold","390000.0","42750.0","06/12/1993","18/10/2022","","Land Part Of The Ards is an invalid street name"
"be7cc33e85e1a49d4da9b450b24bee2d","","","Parking Spaces","Rear Of College Street","","Ramsey","","Maughold","20000.0","20000.0","15/08/2022","01/11/2022","","Rear Of College Street is an invalid street name"
"89999acdcc93abe3f4e6a15024d6cccf","","","Parking Spaces","Rear Of College Street","","Ramsey","","Maughold","20000.0","20000.0","23/01/2024","30/01/2024","","Rear Of College Street is an invalid street name"
"da928738ae6ebffceed6f28b7e6a8a1b","","","Field Numbers 621820 & 621823","Land Part Of The Ards","","Maughold","IM7 1EZ","Maughold","5000.0","0.25","17/11/2022","24/11/2022","","Land Part Of The Ards is an invalid street name"
"3c762453f4373919d236aef57e55fbf8","Garage at Rear Lane","","","Off Queens Pier Road","","Ramsey","IM8 2HP","Maughold","20000.0","20000.0","07/11/2023","23/11/2023","","Off Queens Pier Road is an invalid street name"
"e95dabcf130861b5c942116dc3354fa1","","","","Land Part Of Field No. 620059","Crossags","Maughold","IM8 2TB","Maughold","2000.0","2000.0","02/09/2024","12/11/2024","","Land Part Of Field No. 620059 is an invalid street name"
"e046f5bd6ce39dd58d654c470c38dd48","","","","Plot Of Land Abutting Laurys Avenue","","Ramsey","","Maughold","6100.0","6100.0","15/09/2025","18/11/2025","","Plot Of Land Abutting Laurys Avenue is an invalid street name"
"97d4c67485c2bcea42d33a93a86e16ff","","","Plot 11","Larivane Meadows","","Andreas","IM7","Andreas","","149950.0","09/06/2003","02/07/2003","","IM7 is an invalid postcode"
"94879c3ecb6c19758c27d39122f3181c","","21","","Larivane Meadows","","Andreas","IM7","Andreas","","185000.0","17/11/2006","10/03/2007","","IM7 is an invalid postcode"
"eb23c92eac07f8813d985980dae1bf26","","21","","Larivane Meadows","","Andreas","IM7","Andreas","199000.0","199000.0","11/11/2014","16/12/2014","","IM7 is an invalid postcode"
"c25b491446e831b4896c7be9492b5be8","","19","Plot 10","Larivane Meadows","","Andreas","IM7","Andreas","","192500.0","12/06/2003","25/07/2003","","IM7 is an invalid postcode"
"ddb66f967ec4ba3189e4a5eec0800e03","","4","","Orchard Close","","Andreas","1M7 4HP","Andreas","130000.0","130000.0","06/12/2016","21/03/2017","","1M7 4HP is an invalid postcode"
"3f02e2404667792cfb4f8126d0e91686","","","Bolivia Mount","The Dhoor","","Ramsey","IM7 ED","Lezayre","3499000.0","0.0","12/01/2011","02/06/2011","","IM7 ED is an invalid postcode"
"4be48f22404cffd660d6e7a5e83ce110","","","Bolivia Mount","The Dhoor","","Ramsey","IM7 ED","Lezayre","3250000.0","100000.0","08/03/2016","09/05/2016","","IM7 ED is an invalid postcode"
"87a5becab2bdcaf107cccc66b48c2ac5","","","Plot 39","Glebe Aalin","","Ballaugh","IM7","Ballaugh","","259950.0","16/12/2002","02/04/2003","","IM7 is an invalid postcode"
"7d1a8056773e8d3e015ecd29662b2a7d","","","Fields Numbered 234516 And 230699","Part Of Whitehouse","","Michael","IM6","Michael","","51000.0","24/11/2003","28/05/2004","","IM6 is an invalid postcode"
"e6c6b824f5128385c291940bc84d1f3e","","","Fields Numbered 234516 And 230699","Part Of Whitehouse","","Michael","IM6","Michael","125000.0","125000.0","01/04/2014","15/05/2015","","IM6 is an invalid postcode"
"c33377dc703112e26f12beef676cbe06","","15","","Broogh Wyllin","","Kirk Michael","IM61HU","Michael","","167000.0","05/05/2006","12/06/2007","","IM61HU is an invalid postcode"
"9c7748499b6df2d2456a0ad5bb33b570","","15","","Broogh Wyllin","","Kirk Michael","IM61HU","Michael","208000.0","208000.0","27/06/2008","30/09/2008","","IM61HU is an invalid postcode"
"439acd921b671dc3641f8e7fc45075c3","","","Land Adjacent To Peel To Kirk Michael High Road","Ramsey Road","","Peel","IM5","German","","440000.0","31/01/2001","08/12/2003","","IM5 is an invalid postcode"
"f360c478c88ff4b565ab34077761fbbb","","","South View","Poortown Road","","Peel","IM5","German","","203000.0","25/02/2004","19/05/2004","","IM5 is an invalid postcode"
"2cb7c77f2e20f6bc64e15db4ab0319c4","","","Land At Ballaquane","Ballaquane Road","","Peel","IM5","German","","860000.0","24/06/2004","22/10/2004","","IM5 is an invalid postcode"
"77a8e3fc2d3150651e320103cc39fe28","","9","","Circular Road","","Peel","IM5 IND","German","","133000.0","21/08/2006","04/01/2007","","IM5 IND is an invalid postcode"
"87520b65121d47fd1c527ddcd15ab969","","9","","Circular Road","","Peel","IM5 IND","German","181000.0","181000.0","03/02/2012","13/03/2012","","IM5 IND is an invalid postcode"
"b5602059b830b34ffc0db3e561253a57","","9","","Circular Road","","Peel","IM5 IND","German","256000.0","256000.0","06/01/2023","16/03/2023","","IM5 IND is an invalid postcode"
"3d8151394e3083d95f24dfef182946fe","","","Pumping Station","Campion Crescent","Reayrt Ny Keylley","Peel","IM5","German","1.0","1.0","04/05/2010","25/05/2010","","IM5 is an invalid postcode"
"3996c250329387e5e0785c75cbd6d2ca","","34","","Corran Pirragh","Reayrt Ny Cronk","Peel","IM5  1GN","German","209950.0","209950.0","27/05/2011","06/06/2012","","IM5  1GN is an invalid postcode"
"7d86a1e63765d8b39634fd878cf8aaf3","","","Car Parking Space Abutting","Close Caaig","Reayrt Ny Cronk","Peel","IM5","German","13000.0","13000.0","31/10/2012","18/11/2014","","IM5 is an invalid postcode"
"28a59f0f05f84fbded53a64e8e9ee391","","","Car Parking Space Abutting","Close Caaig","Reayrt Ny Cronk","Peel","IM5","German","13000.0","13000.0","06/05/2016","08/09/2016","","IM5 is an invalid postcode"
"11064feeee03fce691dcf4579b0e4f0d","","10","","Oak Park","Ballawattleworth Estate","Peel","IM5 XH","German","239950.0","239950.0","31/01/2020","08/01/2021","","IM5 XH is an invalid postcode"
"525e05c1121781f5791ea08d5ec2ba42","","","","Fields At Ballaglonney","","Crosby","Marown","Marown","200000.0","200000.0","23/10/2020","30/06/2021","","Marown is an invalid postcode"
"d11e97d77ebc9354736c9596934877a2","Land adjoining","","Westwood House","Dalby","","Patrick","IM5 3B7","Patrick","30000.0","30000.0","13/10/2023","28/03/2024","","IM5 3B7 is an invalid postcode"
"11f6aa21393d8180a8d6feb885571e54","","","Garage 41","Ballamaddrell","","Port Erin","IM9","Rushen","13000.0","13000.0","06/08/2009","19/11/2009","","IM9 is an invalid postcode"
"6a627db2cf98b1500e3522665aee8134","Apartment 10","","Imperial Heights","The Promenade","","Port Erin","IM 9 6LH","Rushen","585000.0","585000.0","01/09/2009","04/09/2010","","IM 9 6LH is an invalid postcode"
"bce5f6009b530ed5b3c5c7b036863241","Apartment 11","","Imperial Heights","The Promenade","","Port Erin","IM 6LH","Rushen","445000.0","445000.0","25/09/2009","04/09/2010","","IM 6LH is an invalid postcode"
"01eb98209a209e56c69d0316b9239fb2","","","Glen View","Strand Road","","Port Erin","IM9","Rushen","1290000.0","1290000.0","18/06/2013","18/06/2013","","IM9 is an invalid postcode"
"1a295a275aaceb742e49618eb0447bb4","","","Glen View","Strand Road","","Port Erin","IM9","Rushen","500000.0","500000.0","28/09/2018","27/11/2018","","IM9 is an invalid postcode"
"ffb318478d880fdabf4b03ac12d18f52","Unit 1","","","Balthane Park Industrial Estate","Balthane","Malew","1M9 2AX","Malew","","165000.0","18/12/2006","06/08/2007","","1M9 2AX is an invalid postcode"
"9a4a37ddcc74a2e89a1115a24b89d03d","","","Mullen Y Carty","Foxdale Road","Silverburn","Malew","IM9","Malew","50000.0","50000.0","01/11/2000","02/03/2009","","IM9 is an invalid postcode"
"1183a2a492cb5a314a6343a2c7139abe","","","Gas Pressure Reduction Station","Ronaldsway Airport Car Park","","Ballasalla","MALEW","Malew","100.0","87.5","01/03/2012","10/05/2012","","MALEW is an invalid postcode"
"c329450950ba4595de681da2b607d392","","","","Land At Balthane","","Ballasalla","Malew","Malew","734501.0","461191.0","11/05/2020","14/04/2021","","Malew is an invalid postcode"
"9147a35d600138980c81d2a194d19527","","42","","Ballanoa Meadow","Moaney Road","Santon","IIM4 1HQ","Santon","","210000.0","14/07/2006","31/03/2007","","IIM4 1HQ is an invalid postcode"
"3497de009393d16ddbfc21f9c6169081","Unit 10","","","Middle Park Industrial Units","Richmond Hill","Braddan","IM4 IJL","Braddan","191500.0","191500.0","26/06/2009","03/08/2011","","IM4 IJL is an invalid postcode"
